,cksum,tifsize,tifname
240,1314750864,372573534,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/7nyiq3xw.tif
241,2712026446,2426510518,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/co2qi4qh.tif
242,805232668,373765532,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/6nyxdyep.tif
243,531026994,2400723120,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/u3nq7bpz.tif
244,1583496812,2399411768,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/k7izddp0.tif
245,2434123243,376811964,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/odsgs3w4.tif
246,3259964005,377611606,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/ahvy88kd.tif
247,3845252198,378304574,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/4xqs6vif.tif
248,2964478878,378793294,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/mspfd6eh.tif
249,2488670736,2394103324,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/ucg9v50s.tif
250,1619590982,2387305526,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/nwxkkcrs.tif
251,1616044260,384186102,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/iujakvr4.tif
252,3840339365,2385565294,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/kkgocqfj.tif
253,206340528,2385257164,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/dzvopy4m.tif
254,159361593,387880824,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/whg13c9z.tif
255,665310843,2382775238,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/yyrpalw5.tif
256,509872867,389262066,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/vl1vkzfa.tif
257,2249651708,2375794270,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/wt7ugswg.tif
258,429594943,389631082,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/g6girfi9.tif
259,349401562,2370481424,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/f54rwukl.tif
260,2198321990,2361105324,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/cxl6et58.tif
261,2090999086,389634196,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/5qauv1zd.tif
262,1192421519,389876048,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/d03vi4j1.tif
263,641248155,2359911134,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/9r67fy7w.tif
264,1076554557,390048646,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/7rbrq9z0.tif
265,1243831731,2349770530,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/7uoc0yex.tif
266,1813030327,390677286,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/2sx6cuzm.tif
267,1098839777,392129624,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/9jclx9f7.tif
268,3285058443,2342683204,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/obpo1yxm.tif
269,1518259010,392916702,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/n2kw1qi5.tif
270,375382036,2341900158,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/pnyn3qnp.tif
271,1450976021,2338087928,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/ej5t47km.tif
272,2624590871,393040354,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/m1l2e992.tif
273,199844372,2336013262,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/bay6eb6o.tif
274,3942702187,393237026,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/x8xcg1v4.tif
275,1768186268,396976962,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/9qzgwnp8.tif
276,1520888332,2332493978,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/6235nfns.tif
277,3203791714,2325904856,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/96qjz49q.tif
278,2925994318,398069920,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/mnzzv7ds.tif
279,2328386866,2323898158,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/fmlkkcck.tif
280,452374057,399098834,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/t4quj9e7.tif
281,1494030844,2316570640,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/v2lfwoy3.tif
282,542801812,2316428964,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/0owr1zhh.tif
283,1657991237,400165228,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/0yjn2s7d.tif
284,3764964716,400580406,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/tz9mnxkg.tif
285,2466593673,2300437716,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/n0fkk3ji.tif
286,2290585631,2300289660,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/6vhj6ayd.tif
287,1987368997,408039176,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/cmhi14iy.tif
288,2671412229,409997974,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/wgt510u4.tif
289,1131296454,2288661050,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/xkcjtxa6.tif
290,724534460,414412438,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/2g3h8t38.tif
291,2510079290,2286079256,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/r3rqmby1.tif
292,2198958854,418054936,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/xvuf9hcq.tif
293,1328880935,420741224,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/rzfkia6g.tif
294,2493277854,2283412796,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/qpga2pih.tif
295,666920136,421105580,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/zyo5fbtd.tif
296,2534485791,2263441776,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/eo0nus1z.tif
297,563425410,2250487964,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/p1rmn3f7.tif
298,4118800,422062550,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/4fvoypq4.tif
299,2824704451,2249614906,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/ikvw05zh.tif
300,2490089270,422554762,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/5osyobxw.tif
301,3833790501,2246795026,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/vs3zna6d.tif
302,1247727133,2246498006,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/mp5kp8ad.tif
303,112941690,422657068,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/5kp227vl.tif
304,3389093989,428565638,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/xiyoa66c.tif
305,701128429,2245619120,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/ivpyjlxo.tif
306,2803007623,431154070,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/z7o9kato.tif
307,3174916375,2244850376,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/h895mlr6.tif
308,3313951596,432542458,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/sgh0sfm3.tif
309,3943503883,432788854,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/tf60ia6t.tif
310,41214681,2239622632,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/8j2n6c96.tif
311,2137260450,2233354588,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/wabauiu3.tif
312,569994583,435788978,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/derxw1tc.tif
313,2209598743,436019840,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/hj80l215.tif
314,827454552,2229290170,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/716e5lx8.tif
315,1970742128,2226725136,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/onxdf2fq.tif
316,3602618834,2222387196,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/f5q3cle3.tif
317,2001039665,436142210,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/9zl74rdz.tif
318,1920361848,2222315212,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/47q6z7ft.tif
319,428120821,437494452,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/u1idk5di.tif
320,1009755952,2215911210,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/k81are5d.tif
321,2077989292,437893638,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/qur215sg.tif
322,2175702067,438172860,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/eg2sdvoa.tif
323,4019805049,2208607408,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/axca9vhg.tif
324,597032388,440459112,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/8gazu6l2.tif
325,3730156084,2204775580,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/ltlksanq.tif
326,1051071571,2202964430,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/i5h28l20.tif
327,3642028470,440698472,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/bc2f1hwz.tif
328,3017641322,442354946,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/75g0ex3u.tif
329,823681027,2202522416,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/1rn9wuoo.tif
330,961551204,2194817104,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/4rgin1gn.tif
331,2808045830,443162306,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/q46n7e4n.tif
332,2906565561,443231966,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/0smqwtnl.tif
333,882383052,2185462766,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/6u1px47n.tif
334,1551174089,444560810,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/c6hbt06d.tif
335,3931743958,2163548218,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/pkfqj0ga.tif
336,3671364494,444971568,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/05eq9f1y.tif
337,45136902,2158745010,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/653y6fbu.tif
338,3204754054,445618812,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/o6qbfsgz.tif
339,966305441,2156744546,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/7gkc9mh2.tif
340,3807529792,446220168,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/d2yviedp.tif
341,353319809,2155996232,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/cta38ejk.tif
342,173850164,2152550804,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/t50czd62.tif
343,945782027,446795138,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/a4giay3t.tif
344,2839748626,2144211340,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/cusgxcg2.tif
345,308401642,2143759526,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/f5kxoe75.tif
346,1966990286,453160422,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/0jamx18o.tif
347,1020367171,2139883658,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/9j4yq41z.tif
348,2102656400,454315678,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/55o9cyl7.tif
349,3122221256,2138173574,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/g64ajigb.tif
350,177451079,455168692,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/7a42cec7.tif
351,4203488509,457812254,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/zrt63nr1.tif
352,13815862,2135307974,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/a03roo37.tif
353,2401803095,2135173922,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/zjxkbkno.tif
354,145354592,2135154824,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/botiq09h.tif
355,2218304237,460930502,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/8l2n1n2m.tif
356,40745287,462188632,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/mxvwclw9.tif
357,2194511851,2133904318,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/ia43ajvc.tif
358,2915951182,463412978,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/52fzxh7h.tif
359,1728206115,2128349650,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/ltr6slec.tif
360,774102360,465947458,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/bu5xt1xm.tif
361,3794147113,2126323588,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/3jrrivie.tif
362,876368110,467805758,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/9zooe7y1.tif
363,1389716890,447674766,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/0ezpjmed.tif
364,3112420757,2121314078,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/vgaukgrg.tif
365,1129365046,467873844,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/95ivxr2v.tif
366,2550270574,468411652,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/sgas6ac0.tif
367,2299861854,2120861738,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/3f4c0t1d.tif
368,2013560870,2113389000,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/y28slhdw.tif
369,1057795860,472615758,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/pfblfatq.tif
370,3989359514,2104843540,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/jnhfsnpb.tif
371,2545529866,473385978,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/0zc7pmkt.tif
372,2515452396,473614558,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/c6rxg1xy.tif
373,1036979595,2103951746,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/gt3zcmgd.tif
374,330843485,2093684828,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/qgqs2gcx.tif
375,1392709177,474092720,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/iw2z41ax.tif
376,2464063748,479439032,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/7dh4rgy5.tif
377,2825190297,2074669422,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/tofo9jxt.tif
378,3991935225,480544846,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/568ogoov.tif
379,185901870,2072933516,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/p2tncd8y.tif
380,2934619842,2071583054,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/1r9uy33w.tif
381,890201656,2058813248,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/8f7dpkpv.tif
382,1806065815,482067900,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/2fee9717.tif
383,3130448384,2054512158,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/08auexbl.tif
384,1291185342,483058702,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/m4l4hhop.tif
385,3953360462,485014582,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/9ew1qddd.tif
386,3324556678,486047526,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/kdc6j8ht.tif
387,3838999806,2045897470,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/w09gztun.tif
388,3505953516,492194198,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/80n1o1oi.tif
389,937364044,2044567766,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/evlwfw6j.tif
390,112746693,493080078,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/myezn68w.tif
391,3480584414,2035935752,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/f662smhw.tif
392,270483354,2035249422,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/75ekj14o.tif
393,4085316487,493158666,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/4gr97pj6.tif
394,824620731,498154646,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/1ttpv0mc.tif
395,1179437111,2019896616,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/85aiogcq.tif
396,606048938,2014786812,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/9yje8gz0.tif
397,1589303208,498660040,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/1bdok92e.tif
398,1483981624,2010766544,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/jhahkozy.tif
399,3614525015,501598446,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/ed5nls7o.tif
400,236903472,2002940026,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/9d9fv6qj.tif
401,4163953018,502055528,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/h9e45g3z.tif
402,2282419205,2001877474,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/2de35vl8.tif
403,2066316067,2001500086,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/3j7c1ors.tif
404,4190968829,506047086,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/anrtbo8i.tif
405,1538390403,2001271006,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/mpuwuf4n.tif
406,2919137083,507243318,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/iyxq5t0u.tif
407,3044388772,1999750358,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/defofkn5.tif
408,3458785150,508635348,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/apqlc0sm.tif
409,4180104718,511700058,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/62hfxtll.tif
410,270622739,512738326,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/1fzfhtcc.tif
411,2523000399,1993706722,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/tk092hw9.tif
412,4268453127,1986265440,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/2mivi1li.tif
413,3641403640,513343672,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/4hhxqn7h.tif
414,63261919,1978502272,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/mqkvpiy7.tif
415,3672126043,1975364370,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/sw665lm3.tif
416,966831155,2164498476,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/0gycyamb.tif
417,928050424,514252532,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/esvqowk9.tif
418,4228453153,519551904,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/w7kbkyh6.tif
419,3708879795,1966914842,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/ofm8kayp.tif
420,1197882275,1963084214,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/htwe2agr.tif
421,2643650404,520706360,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/5vg96jxq.tif
422,517711635,521423766,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/l86otqpo.tif
423,3121355606,1958037908,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/hs9086f8.tif
424,4199036088,522392442,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/nkrqoepy.tif
425,58794532,524287156,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/qr9c7foh.tif
426,2918678781,1958033238,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/pege9xfr.tif
427,4024255793,524543606,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/3209qwdq.tif
428,1657074780,1955085654,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/e2qqgs3s.tif
429,1299768575,1954848874,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/8pkdid6b.tif
430,1507474839,526762156,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/og0b035x.tif
431,1761186304,528773694,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/sgfq6zfu.tif
432,4268318448,1952305740,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/ua3j2zov.tif
433,969773278,1949262018,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/slzglf95.tif
434,2662122869,528777738,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/sins3xy4.tif
435,145487120,1945641088,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/f9oktt5o.tif
436,732346020,534350202,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/eeel3hq8.tif
437,3231619569,1944341514,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/ba9kpgk3.tif
438,3164100701,534624958,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/g8x0c6mv.tif
439,3008274654,1944052730,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/loe44k2l.tif
440,3050723495,534971376,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/qivj9ay9.tif
441,3617276260,536016228,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/jkzmfntc.tif
442,4162519896,1943718192,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/pfvigysq.tif
443,2044574747,1940326448,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/dbboicbh.tif
444,1680036881,536765370,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/eyfwsnwd.tif
445,1112731547,1940243552,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/5i6jpma0.tif
446,385706170,1934384618,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/0xx0am33.tif
447,2355449938,537898036,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/ddmh0u0u.tif
448,2357391240,538940722,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/rmumaivg.tif
449,1096680126,542208360,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/f7emtdm1.tif
450,3876117703,1933654984,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/0ueno9cg.tif
451,1238266542,544715418,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/8f9vuwnn.tif
452,2923480225,1925967064,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/mut49okk.tif
453,175235353,546069658,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/qunnc3rq.tif
454,3438062608,1923143404,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/x7a8wcih.tif
455,3174735093,1922944388,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/hi63pfrb.tif
456,3526068727,1922427122,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/qzyw50pz.tif
457,3419275956,546247218,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/uk3u7tat.tif
458,4055580630,1918475042,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/v33oiutr.tif
459,1614656494,546482700,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/wakqgw49.tif
460,4043398616,547184446,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/gd1maxz9.tif
461,1319845215,1916935416,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/peesbo3q.tif
462,1616277275,1916669650,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/abl5ohxt.tif
463,1334494592,548093924,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/pea8n5n1.tif
464,1093641850,549358730,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/le2xpv4m.tif
465,1434695397,1908824616,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/t8r6hdlt.tif
466,3596591342,552476226,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/iaovenm4.tif
467,1351759482,553494496,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/dioqf0qv.tif
468,80619846,1903672364,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/7x1hf8sh.tif
469,2849348792,1900128482,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/ps7msmwt.tif
470,3763199312,553761688,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/8osrmvln.tif
471,1602227071,1899599712,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/5e8nwh5l.tif
472,2249117963,1897903672,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/uaabxzo3.tif
473,1414132122,554136716,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/m5xdtz4p.tif
474,2885851730,556017024,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/irb9j3zr.tif
475,2247931909,1897337162,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/1gki6fkt.tif
476,3507197418,1895043674,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/61wseljn.tif
477,1761523032,558346882,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/4mbk2wqz.tif
478,3259540513,1882676640,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/vfri0lsb.tif
479,422699468,558786210,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/zls74zzp.tif
